step,t_us,crack_tip_x_mm,n_crack_tips,crack_vel_mms,crack_vel_frac_cR,branched
39300,29.0984,21.009710,1,1218737.07,1.3249,0
39320,29.1132,21.012049,1,157936.83,0.1717,0
39340,29.1281,21.012049,1,0.00,0.0000,0
39360,29.1429,21.032435,1,1376673.89,1.4966,0
39380,29.1577,21.032435,1,0.00,0.0000,0
39400,29.1725,21.050483,1,1218737.07,1.3249,0
39420,29.1873,21.055160,1,315873.65,0.3434,0
39440,29.2021,21.073221,1,1219637.21,1.3258,0
39460,29.2169,21.075558,1,157808.23,0.1716,0
39480,29.2317,21.093758,1,1229015.05,1.3360,0
39500,29.2465,21.098271,1,304824.13,0.3314,0
39520,29.2613,21.100610,1,157936.83,0.1717,0
39540,29.2761,21.118699,1,1221489.26,1.3279,0
39560,29.2909,21.121003,1,155643.33,0.1692,0
39580,29.3058,21.141383,1,1376215.19,1.4961,0
39600,29.3206,21.143722,1,157936.83,0.1717,0
39620,29.3354,21.161769,1,1218737.06,1.3249,0
39640,29.3502,21.164108,1,157936.83,0.1717,0
39660,29.3650,21.182155,1,1218737.05,1.3249,0
39680,29.3798,21.184494,1,157936.84,0.1717,0
39700,29.3946,21.186833,1,157936.84,0.1717,0
39720,29.4094,21.204881,1,1218737.01,1.3249,0
39740,29.4242,21.207219,1,157936.87,0.1717,0
39760,29.4390,21.227606,1,1376673.27,1.4966,0
39780,29.4538,21.229944,1,157936.90,0.1717,0
39800,29.4686,21.247992,1,1218735.64,1.3249,0
39820,29.4835,21.250331,1,157937.32,0.1717,0
39840,29.4983,21.252669,1,157937.25,0.1717,0
39860,29.5131,21.273056,1,1376670.02,1.4966,0
39880,29.5279,21.291103,1,1218722.68,1.3249,0
39900,29.5427,21.293442,1,157930.52,0.1717,0
39920,29.5575,21.295781,1,157947.78,0.1717,0
39940,29.5723,21.313827,1,1218677.81,1.3248,0
39960,29.5871,21.316166,1,157954.23,0.1717,0
39980,29.6019,21.331875,1,1060820.03,1.1532,0
40000,29.6167,21.336549,1,315645.14,0.3431,0
40020,29.6315,21.338889,1,158002.60,0.1718,0
40040,29.6464,21.356928,1,1218131.42,1.3242,0
40060,29.6612,21.376751,1,1338648.77,1.4552,0
40080,29.6760,21.382533,1,390427.86,0.4244,0
40100,29.6908,21.382533,1,0.00,0.0000,0
40120,29.7056,21.399692,1,1158746.86,1.2597,0
40140,29.7204,21.402390,1,182203.08,0.1981,0
40160,29.7352,21.406934,1,306829.48,0.3335,0
40180,29.7500,21.422776,1,1069844.42,1.1630,0
40200,29.7648,21.445501,1,1534610.72,1.6682,0
40220,29.7796,21.448999,1,236178.98,0.2567,0
40240,29.7944,21.448999,1,0.00,0.0000,0
40260,29.8092,21.465416,1,1108647.98,1.2052,0
40280,29.8241,21.469556,1,279556.00,0.3039,0
40300,29.8389,21.473121,1,240769.59,0.2617,0
40320,29.8537,21.494688,1,1456412.65,1.5832,0
40340,29.8685,21.494688,1,0.00,0.0000,0
40360,29.8833,21.509014,1,967424.66,1.0517,0
40380,29.8981,21.516038,1,474329.95,0.5156,0
40400,29.9129,21.516038,1,0.00,0.0000,0
40420,29.9277,21.535583,1,1319820.51,1.4348,0
40440,29.9425,21.539155,1,241267.51,0.2623,0
40460,29.9573,21.554720,1,1051089.25,1.1426,0
40480,29.9721,21.575018,1,1370685.61,1.4900,0
40500,29.9869,21.578169,1,212795.86,0.2313,0
40520,30.0018,21.581936,1,254381.80,0.2765,0
40540,30.0166,21.601314,1,1308601.69,1.4226,0
40560,30.0314,21.601314,1,0.00,0.0000,0
40580,30.0462,21.616641,1,1035022.71,1.1252,0
40600,30.0610,21.620715,1,275093.96,0.2990,0
40620,30.0758,21.624502,1,255725.71,0.2780,0
40640,30.0906,21.643070,1,1253904.65,1.3631,0
40660,30.1054,21.646861,1,256024.62,0.2783,0
40680,30.1202,21.661627,1,997126.36,1.0840,0
40700,30.1350,21.669743,1,548070.31,0.5958,0
40720,30.1498,21.681444,1,790166.58,0.8590,0
40740,30.1646,21.683586,1,144642.89,0.1572,0
40760,30.1795,21.701212,1,1190246.57,1.2939,0
40780,30.1943,21.704135,1,197396.83,0.2146,0
40800,30.2091,21.724231,1,1357099.55,1.4753,0
40820,30.2239,21.726886,1,179254.73,0.1949,0
40840,30.2387,21.747346,1,1381677.16,1.5020,0
40860,30.2535,21.749610,1,152849.36,0.1662,0
40880,30.2683,21.750596,1,66607.63,0.0724,0
40900,30.2831,21.767772,1,1159890.36,1.2609,0
40920,30.2979,21.770004,1,150725.37,0.1639,0
40940,30.3127,21.788071,1,1220033.25,1.3263,0
40960,30.3275,21.792730,1,314622.81,0.3420,0
40980,30.3423,21.795068,1,157903.38,0.1717,0
41000,30.3572,21.813117,1,1218827.71,1.3250,0
41020,30.3720,21.815456,1,157918.18,0.1717,0
41040,30.3868,21.815456,1,0.00,0.0000,0
41060,30.4016,21.835842,1,1376702.95,1.4966,0
41080,30.4164,21.838181,1,157938.92,0.1717,0
41100,30.4312,21.856229,1,1218736.71,1.3249,0
41120,30.4460,21.858567,1,157937.14,0.1717,0
41140,30.4608,21.876615,1,1218737.47,1.3249,0
41160,30.4756,21.878954,1,157936.77,0.1717,0
41180,30.4904,21.881293,1,157936.92,0.1717,0
41200,30.5052,21.901679,1,1376673.99,1.4966,0
41220,30.5200,21.919726,1,1218737.11,1.3249,0
41240,30.5349,21.922065,1,157936.82,0.1717,0
41260,30.5497,21.924404,1,157936.83,0.1717,0
41280,30.5645,21.942451,1,1218737.08,1.3249,0
41300,30.5793,21.944790,1,157936.83,0.1717,0
41320,30.5941,21.962838,1,1218737.07,1.3249,0
41340,30.6089,21.967515,1,315873.65,0.3434,0
41360,30.6237,21.983224,1,1060800.24,1.1532,0
41380,30.6385,21.987902,1,315873.65,0.3434,0
41400,30.6533,22.008288,1,1376673.89,1.4966,0
41420,30.6681,22.010627,1,157936.83,0.1717,0
41440,30.6829,22.010627,1,0.00,0.0000,0
41460,30.6977,22.031013,1,1376673.89,1.4966,0
41480,30.7126,22.031013,1,0.00,0.0000,0
41500,30.7274,22.051399,1,1376673.89,1.4966,0
41520,30.7422,22.053738,1,157936.83,0.1717,0
41540,30.7570,22.071786,1,1218737.07,1.3249,0
41560,30.7718,22.076463,1,315873.65,0.3434,0
41580,30.7866,22.094511,1,1218737.07,1.3249,0
41600,30.8014,22.096849,1,157936.83,0.1717,0
41620,30.8162,22.099188,1,157936.83,0.1717,0
41640,30.8310,22.117236,1,1218737.07,1.3249,0
41660,30.8458,22.119574,1,157936.83,0.1717,0
41680,30.8606,22.121913,1,157936.83,0.1717,0
41700,30.8754,22.139961,1,1218737.07,1.3249,0
41720,30.8903,22.158008,1,1218737.07,1.3249,0
41740,30.9051,22.162686,1,315873.65,0.3434,0
41760,30.9199,22.162686,1,0.00,0.0000,0
41780,30.9347,22.183072,1,1376673.89,1.4966,0
41800,30.9495,22.185411,1,157936.83,0.1717,0
41820,30.9643,22.203458,1,1218737.07,1.3249,0
41840,30.9791,22.205797,1,157936.83,0.1717,0
41860,30.9939,22.208136,1,157936.83,0.1717,0
41880,31.0087,22.226183,1,1218737.07,1.3249,0
41900,31.0235,22.228522,1,157936.83,0.1717,0
41920,31.0383,22.246570,1,1218737.07,1.3249,0
41940,31.0531,22.251247,1,315873.65,0.3434,0
41960,31.0680,22.269295,1,1218737.07,1.3249,0
41980,31.0828,22.271634,1,157936.83,0.1717,0
42000,31.0976,22.271634,1,0.00,0.0000,0
42020,31.1124,22.289681,1,1218737.07,1.3249,0
42040,31.1272,22.312406,1,1534610.72,1.6682,0
42060,31.1420,22.314745,1,157936.83,0.1717,0
42080,31.1568,22.314745,1,0.00,0.0000,0
42100,31.1716,22.335131,1,1376673.89,1.4966,0
42120,31.1864,22.337470,1,157936.83,0.1717,0
42140,31.2012,22.337470,1,0.00,0.0000,0
42160,31.2160,22.355518,1,1218737.07,1.3249,0
42180,31.2308,22.357856,1,157936.83,0.1717,0
42200,31.2457,22.360195,1,157936.83,0.1717,0
42220,31.2605,22.378243,1,1218737.07,1.3249,0
42240,31.2753,22.398629,1,1376673.89,1.4966,0
42260,31.2901,22.400968,1,157936.83,0.1717,0
42280,31.3049,22.419015,1,1218737.07,1.3249,0
42300,31.3197,22.423693,1,315873.65,0.3434,0
42320,31.3345,22.423693,1,0.00,0.0000,0
42340,31.3493,22.441740,1,1218737.07,1.3249,0
42360,31.3641,22.446418,1,315873.65,0.3434,0
42380,31.3789,22.446418,1,0.00,0.0000,0
42400,31.3937,22.464465,1,1218737.07,1.3249,0
42420,31.4085,22.466804,1,157936.83,0.1717,0
42440,31.4234,22.484852,1,1218737.07,1.3249,0
42460,31.4382,22.489529,1,315873.65,0.3434,0
42480,31.4530,22.489529,1,0.00,0.0000,0
42500,31.4678,22.512254,1,1534610.72,1.6682,0
42520,31.4826,22.530302,1,1218737.07,1.3249,0
42540,31.4974,22.532641,1,157936.83,0.1717,0
42560,31.5122,22.550688,1,1218737.07,1.3249,0
42580,31.5270,22.553027,1,157936.83,0.1717,0
42600,31.5418,22.555366,1,157936.83,0.1717,0
42620,31.5566,22.573413,1,1218737.07,1.3249,0
42640,31.5714,22.575752,1,157936.83,0.1717,0
42660,31.5862,22.596138,1,1376673.89,1.4966,0
42680,31.6011,22.598477,1,157936.83,0.1717,0
42700,31.6159,22.616525,1,1218737.07,1.3249,0
42720,31.6307,22.618863,1,157936.83,0.1717,0
42740,31.6455,22.639250,1,1376673.89,1.4966,0
42760,31.6603,22.641588,1,157936.83,0.1717,0
42780,31.6751,22.641588,1,0.00,0.0000,0
42800,31.6899,22.664314,1,1534610.72,1.6682,0
42820,31.7047,22.682361,1,1218737.07,1.3249,0
42840,31.7195,22.684700,1,157936.83,0.1717,0
42860,31.7343,22.684700,1,0.00,0.0000,0
42880,31.7491,22.705086,1,1376673.89,1.4966,0
42900,31.7639,22.707425,1,157936.83,0.1717,0
42920,31.7788,22.725472,1,1218737.07,1.3249,0
42940,31.7936,22.748197,1,1534610.72,1.6682,0
42960,31.8084,22.750536,1,157936.83,0.1717,0
42980,31.8232,22.768584,1,1218737.07,1.3249,0
43000,31.8380,22.770923,1,157936.83,0.1717,0
43020,31.8528,22.773261,1,157936.83,0.1717,0
43040,31.8676,22.791309,1,1218737.07,1.3249,0
43060,31.8824,22.793648,1,157936.83,0.1717,0
43080,31.8972,22.811695,1,1218737.07,1.3249,0
43100,31.9120,22.834420,1,1534610.72,1.6682,0
43120,31.9268,22.834420,1,0.00,0.0000,0
43140,31.9416,22.836759,1,157936.83,0.1717,0
43160,31.9565,22.839098,1,157936.83,0.1717,0
43180,31.9713,22.857145,1,1218737.07,1.3249,0
43200,31.9861,22.877532,1,1376673.89,1.4966,0
43220,32.0009,22.879870,1,157936.83,0.1717,0
43240,32.0157,22.882209,1,157936.83,0.1717,0
43260,32.0305,22.900257,1,1218737.07,1.3249,0
43280,32.0453,22.902595,1,157936.83,0.1717,0
43300,32.0601,22.922982,1,1376673.89,1.4966,0
43320,32.0749,22.925321,1,157936.83,0.1717,0
43340,32.0897,22.945707,1,1376686.09,1.4966,0
43360,32.1045,22.945707,1,0.00,0.0000,0
43380,32.1193,22.966093,1,1376676.52,1.4966,0
43400,32.1342,22.968433,1,157966.41,0.1717,0
43420,32.1490,22.984141,1,1060755.83,1.1531,0
43440,32.1638,22.988819,1,315918.16,0.3434,0
43460,32.1786,22.991159,1,158039.05,0.1718,0
43480,32.1934,23.009205,1,1218610.46,1.3247,0
43500,32.2082,23.011544,1,157992.63,0.1718,0
43520,32.2230,23.031930,1,1376597.96,1.4965,0
43540,32.2378,23.034269,1,158000.96,0.1718,0
43560,32.2526,23.052316,1,1218674.71,1.3248,0
43580,32.2674,23.054655,1,157945.73,0.1717,0
43600,32.2822,23.075041,1,1376665.28,1.4965,0
43620,32.2970,23.077380,1,157947.82,0.1717,0
43640,32.3119,23.095427,1,1218724.00,1.3249,0
43660,32.3267,23.097766,1,157936.83,0.1717,0
43680,32.3415,23.118152,1,1376673.89,1.4966,0
43700,32.3563,23.120491,1,157936.83,0.1717,0
43720,32.3711,23.122830,1,157936.83,0.1717,0
43740,32.3859,23.140877,1,1218737.07,1.3249,0
43760,32.4007,23.143216,1,157936.83,0.1717,0
43780,32.4155,23.161264,1,1218737.07,1.3249,0
43800,32.4303,23.165941,1,315873.66,0.3434,0
43820,32.4451,23.183989,1,1218737.06,1.3249,0
43840,32.4599,23.186328,1,157936.83,0.1717,0
43860,32.4747,23.188666,1,157936.85,0.1717,0
43880,32.4896,23.206714,1,1218737.04,1.3249,0
43900,32.5044,23.209053,1,157936.86,0.1717,0
43920,32.5192,23.227100,1,1218737.04,1.3249,0
43940,32.5340,23.229439,1,157936.87,0.1717,0
43960,32.5488,23.249825,1,1376673.88,1.4966,0
43980,32.5636,23.252164,1,157936.96,0.1717,0
44000,32.5784,23.270212,1,1218736.90,1.3249,0
44020,32.5932,23.272550,1,157936.86,0.1717,0
44040,32.6080,23.292937,1,1376673.86,1.4966,0
44060,32.6228,23.295275,1,157937.56,0.1717,0
44080,32.6376,23.295275,1,0.00,0.0000,0
44100,32.6524,23.315662,1,1376673.27,1.4966,0
44120,32.6673,23.318000,1,157937.58,0.1717,0
44140,32.6821,23.338387,1,1376673.18,1.4966,0
44160,32.6969,23.338387,1,0.00,0.0000,0
44180,32.7117,23.358773,1,1376674.18,1.4966,0
44200,32.7265,23.361112,1,157938.89,0.1717,0
44220,32.7413,23.379159,1,1218734.55,1.3249,0
44240,32.7561,23.381498,1,157937.88,0.1717,0
44260,32.7709,23.383837,1,157939.13,0.1717,0
44280,32.7857,23.401884,1,1218733.70,1.3249,0
44300,32.8005,23.424609,1,1534610.72,1.6682,0
44320,32.8153,23.426948,1,157936.83,0.1717,0
44340,32.8301,23.426948,1,0.00,0.0000,0
44360,32.8450,23.444996,1,1218737.07,1.3249,0
44380,32.8598,23.447335,1,157936.83,0.1717,0
44400,32.8746,23.465382,1,1218737.07,1.3249,0
44420,32.8894,23.470060,1,315873.65,0.3434,0
44440,32.9042,23.470060,1,0.00,0.0000,0
44460,32.9190,23.488107,1,1218737.07,1.3249,0
44480,32.9338,23.492785,1,315873.65,0.3434,0
44500,32.9486,23.510832,1,1218737.07,1.3249,0
44520,32.9634,23.513171,1,157936.83,0.1717,0
44540,32.9782,23.515510,1,157936.83,0.1717,0
44560,32.9930,23.533557,1,1218737.07,1.3249,0
44580,33.0078,23.553944,1,1376673.89,1.4966,0
44600,33.0227,23.556282,1,157936.83,0.1717,0
44620,33.0375,23.558621,1,157936.83,0.1717,0
44640,33.0523,23.576669,1,1218737.07,1.3249,0
44660,33.0671,23.579007,1,157936.83,0.1717,0
44680,33.0819,23.579007,1,0.00,0.0000,0
44700,33.0967,23.599394,1,1376673.89,1.4966,0
44720,33.1115,23.601733,1,157936.83,0.1717,0
44740,33.1263,23.619780,1,1218737.07,1.3249,0
44760,33.1411,23.640166,1,1376673.89,1.4966,0
44780,33.1559,23.642505,1,157936.83,0.1717,0
44800,33.1707,23.644844,1,157936.83,0.1717,0
44820,33.1855,23.660553,1,1060800.24,1.1532,0
44840,33.2004,23.665230,1,315873.65,0.3434,0
44860,33.2152,23.667569,1,157936.83,0.1717,0
44880,33.2300,23.685616,1,1218737.07,1.3249,0
44900,33.2448,23.687955,1,157936.83,0.1717,0
44920,33.2596,23.706003,1,1218737.07,1.3249,0
44940,33.2744,23.710680,1,315873.65,0.3434,0
44960,33.2892,23.728728,1,1218737.07,1.3249,0
44980,33.3040,23.731067,1,157936.83,0.1717,0
45000,33.3188,23.751453,1,1376673.89,1.4966,0
45020,33.3336,23.753792,1,157936.83,0.1717,0
45040,33.3484,23.753792,1,0.00,0.0000,0
45060,33.3633,23.774178,1,1376673.89,1.4966,0
45080,33.3781,23.792226,1,1218737.07,1.3249,0
45100,33.3929,23.794564,1,157936.83,0.1717,0
45120,33.4077,23.814951,1,1376673.89,1.4966,0
45140,33.4225,23.817289,1,157936.83,0.1717,0
45160,33.4373,23.835337,1,1218737.07,1.3249,0
45180,33.4521,23.840014,1,315873.65,0.3434,0
45200,33.4669,23.840014,1,0.00,0.0000,0
45220,33.4817,23.860401,1,1376673.89,1.4966,0
45240,33.4965,23.862740,1,157936.83,0.1717,0
45260,33.5113,23.880787,1,1218737.07,1.3249,0
45280,33.5261,23.883126,1,157936.83,0.1717,0
45300,33.5410,23.885465,1,157936.83,0.1717,0
45320,33.5558,23.905851,1,1376673.89,1.4966,0
45340,33.5706,23.905851,1,0.00,0.0000,0
45360,33.5854,23.923898,1,1218737.07,1.3249,0
45380,33.6002,23.926237,1,157936.83,0.1717,0
45400,33.6150,23.928576,1,157936.83,0.1717,0
45420,33.6298,23.948962,1,1376673.89,1.4966,0
45440,33.6446,23.964671,1,1060800.24,1.1532,0
45460,33.6594,23.969349,1,315873.65,0.3434,0
45480,33.6742,23.987396,1,1218737.07,1.3249,0
45500,33.6890,23.992074,1,315873.65,0.3434,0
45520,33.7038,23.994412,1,157936.83,0.1717,0
45540,33.7187,24.012460,1,1218737.07,1.3249,0
45560,33.7335,24.014799,1,157936.83,0.1717,0
45580,33.7483,24.035185,1,1376673.89,1.4966,0
45600,33.7631,24.035185,1,0.00,0.0000,0
45620,33.7779,24.053233,1,1218737.07,1.3249,0
45640,33.7927,24.055571,1,157936.83,0.1717,0
45660,33.8075,24.057910,1,157936.83,0.1717,0
45680,33.8223,24.078296,1,1376673.89,1.4966,0
45700,33.8371,24.078296,1,0.00,0.0000,0
45720,33.8519,24.096344,1,1218737.07,1.3249,0
45740,33.8667,24.101021,1,315873.65,0.3434,0
45760,33.8815,24.101021,1,0.00,0.0000,0
45780,33.8964,24.119069,1,1218737.07,1.3249,0
45800,33.9112,24.123747,1,315873.65,0.3434,0
45820,33.9260,24.139455,1,1060800.24,1.1532,0
45840,33.9408,24.144133,1,315873.65,0.3434,0
45860,33.9556,24.146472,1,157936.83,0.1717,0
45880,33.9704,24.164519,1,1218737.07,1.3249,0
45900,33.9852,24.166858,1,157936.83,0.1717,0
45920,34.0000,24.184905,1,1218737.07,1.3249,0
45940,34.0148,24.187244,1,157936.83,0.1717,0
45960,34.0296,24.205292,1,1218737.07,1.3249,0
45980,34.0444,24.209969,1,315873.65,0.3434,0
46000,34.0592,24.228017,1,1218737.07,1.3249,0
46020,34.0741,24.230356,1,157936.83,0.1717,0
46040,34.0889,24.232694,1,157936.83,0.1717,0
46060,34.1037,24.248403,1,1060800.24,1.1532,0
46080,34.1185,24.253081,1,315873.65,0.3434,0
46100,34.1333,24.271128,1,1218737.07,1.3249,0
46120,34.1481,24.273467,1,157936.83,0.1717,0
46140,34.1629,24.291514,1,1218737.07,1.3249,0
46160,34.1777,24.293853,1,157936.83,0.1717,0
46180,34.1925,24.296192,1,157936.83,0.1717,0
46200,34.2073,24.314240,1,1218737.07,1.3249,0
46220,34.2221,24.318917,1,315873.65,0.3434,0
46240,34.2369,24.334626,1,1060800.24,1.1532,0
46260,34.2518,24.339303,1,315873.65,0.3434,0
46280,34.2666,24.341642,1,157936.83,0.1717,0
46300,34.2814,24.359690,1,1218737.07,1.3249,0
46320,34.2962,24.362028,1,157936.83,0.1717,0
46340,34.3110,24.380076,1,1218737.07,1.3249,0
46360,34.3258,24.402801,1,1534610.72,1.6682,0
46380,34.3406,24.402801,1,0.00,0.0000,0
46400,34.3554,24.405140,1,157936.83,0.1717,0
46420,34.3702,24.423187,1,1218737.07,1.3249,0
46440,34.3850,24.425526,1,157936.83,0.1717,0
46460,34.3998,24.427865,1,157936.83,0.1717,0
46480,34.4146,24.445912,1,1218737.07,1.3249,0
46500,34.4295,24.448251,1,157936.83,0.1717,0
46520,34.4443,24.468638,1,1376673.89,1.4966,0
46540,34.4591,24.470976,1,157936.83,0.1717,0
46560,34.4739,24.489024,1,1218737.07,1.3249,0
46580,34.4887,24.493701,1,315873.65,0.3434,0
46600,34.5035,24.511749,1,1218737.07,1.3249,0
46620,34.5183,24.514088,1,157936.83,0.1717,0
46640,34.5331,24.529796,1,1060800.24,1.1532,0
46660,34.5479,24.534474,1,315873.65,0.3434,0
46680,34.5627,24.536813,1,157936.83,0.1717,0
46700,34.5775,24.557199,1,1376673.89,1.4966,0
46720,34.5923,24.557199,1,0.00,0.0000,0
46740,34.6072,24.577585,1,1376673.89,1.4966,0
46760,34.6220,24.579924,1,157936.83,0.1717,0
46780,34.6368,24.597972,1,1218737.07,1.3249,0
46800,34.6516,24.600310,1,157936.83,0.1717,0
46820,34.6664,24.620697,1,1376673.89,1.4966,0
46840,34.6812,24.623035,1,157936.83,0.1717,0
46860,34.6960,24.641083,1,1218737.07,1.3249,0
46880,34.7108,24.643422,1,157936.83,0.1717,0
46900,34.7256,24.661469,1,1218737.07,1.3249,0
46920,34.7404,24.663808,1,157936.83,0.1717,0
46940,34.7552,24.666147,1,157936.83,0.1717,0
46960,34.7700,24.686533,1,1376673.89,1.4966,0
46980,34.7849,24.688872,1,157936.83,0.1717,0
47000,34.7997,24.709258,1,1376673.89,1.4966,0
47020,34.8145,24.709258,1,0.00,0.0000,0
47040,34.8293,24.729645,1,1376673.89,1.4966,0
47060,34.8441,24.731983,1,157936.83,0.1717,0
47080,34.8589,24.750031,1,1218737.07,1.3249,0
47100,34.8737,24.752370,1,157936.83,0.1717,0
47120,34.8885,24.772756,1,1376673.89,1.4966,0
47140,34.9033,24.775095,1,157936.83,0.1717,0
47160,34.9181,24.793142,1,1218737.07,1.3249,0
47180,34.9329,24.797820,1,315873.65,0.3434,0
47200,34.9477,24.815867,1,1218737.07,1.3249,0
47220,34.9626,24.818206,1,157936.83,0.1717,0
47240,34.9774,24.836254,1,1218737.07,1.3249,0
47260,34.9922,24.838592,1,157936.83,0.1717,0
47280,35.0070,24.840931,1,157936.83,0.1717,0
47300,35.0218,24.858979,1,1218737.07,1.3249,0
47320,35.0366,24.861317,1,157936.83,0.1717,0
47340,35.0514,24.881704,1,1376673.89,1.4966,0
47360,35.0662,24.884042,1,157936.83,0.1717,0
47380,35.0810,24.902090,1,1218737.07,1.3249,0
47400,35.0958,24.904429,1,157936.83,0.1717,0
47420,35.1106,24.922476,1,1218737.11,1.3249,0
47440,35.1254,24.924815,1,157936.79,0.1717,0
47460,35.1403,24.947540,1,1534610.72,1.6682,0
47480,35.1551,24.949879,1,157936.83,0.1717,0
47500,35.1699,24.965588,1,1060800.25,1.1532,0
47520,35.1847,24.970265,1,315873.65,0.3434,0
47540,35.1995,24.990652,1,1376673.89,1.4966,0
47560,35.2143,24.992990,1,157936.83,0.1717,0
47580,35.2291,25.011038,1,1218737.07,1.3249,0
47600,35.2439,25.013377,1,157936.83,0.1717,0
47620,35.2587,25.031424,1,1218737.07,1.3249,0
47640,35.2735,25.036102,1,315873.65,0.3434,0
47660,35.2883,25.054149,1,1218737.07,1.3249,0
47680,35.3031,25.056488,1,157936.83,0.1717,0
47700,35.3180,25.074535,1,1218737.07,1.3249,0
47720,35.3328,25.079213,1,315873.65,0.3434,0
47740,35.3476,25.099599,1,1376673.89,1.4966,0
47760,35.3624,25.099599,1,0.00,0.0000,0
47780,35.3772,25.117647,1,1218737.07,1.3249,0
47800,35.3920,25.119986,1,157936.83,0.1717,0
47820,35.4068,25.140372,1,1376673.89,1.4966,0
47840,35.4216,25.142711,1,157936.83,0.1717,0
47860,35.4364,25.145050,1,157936.83,0.1717,0
47880,35.4512,25.163097,1,1218737.07,1.3249,0
47900,35.4660,25.183483,1,1376673.89,1.4966,0
47920,35.4808,25.185822,1,157936.83,0.1717,0
47940,35.4957,25.188161,1,157936.83,0.1717,0
47960,35.5105,25.208547,1,1376673.89,1.4966,0
47980,35.5253,25.208547,1,0.00,0.0000,0
48000,35.5401,25.228933,1,1376673.89,1.4966,0
48020,35.5549,25.231272,1,157936.83,0.1717,0
48040,35.5697,25.249320,1,1218737.07,1.3249,0
48060,35.5845,25.251659,1,157936.83,0.1717,0
48080,35.5993,25.272045,1,1376673.89,1.4966,0
48100,35.6141,25.274384,1,157936.83,0.1717,0
48120,35.6289,25.292431,1,1218737.07,1.3249,0
48140,35.6437,25.315156,1,1534610.72,1.6682,0
48160,35.6585,25.315156,1,0.00,0.0000,0
48180,35.6734,25.317495,1,157936.83,0.1717,0
48200,35.6882,25.335542,1,1218737.07,1.3249,0
48220,35.7030,25.355929,1,1376673.89,1.4966,0
48240,35.7178,25.358268,1,157936.83,0.1717,0
48260,35.7326,25.360606,1,157936.83,0.1717,0
48280,35.7474,25.380993,1,1376673.89,1.4966,0
48300,35.7622,25.383331,1,157936.83,0.1717,0
48320,35.7770,25.401379,1,1218737.07,1.3249,0
48340,35.7918,25.406057,1,315873.65,0.3434,0
48360,35.8066,25.424104,1,1218737.07,1.3249,0
48380,35.8214,25.426443,1,157936.83,0.1717,0
48400,35.8362,25.426443,1,0.00,0.0000,0
48420,35.8511,25.446829,1,1376673.89,1.4966,0
48440,35.8659,25.449168,1,157936.82,0.1717,0
48460,35.8807,25.467215,1,1218737.07,1.3249,0
48480,35.8955,25.469554,1,157936.82,0.1717,0
48500,35.9103,25.489940,1,1376673.89,1.4966,0
48520,35.9251,25.510327,1,1376673.96,1.4966,0
48540,35.9399,25.512666,1,157936.78,0.1717,0
48560,35.9547,25.512666,1,0.00,0.0000,0
48580,35.9695,25.533052,1,1376673.90,1.4966,0
48600,35.9843,25.553438,1,1376673.87,1.4966,0
48620,35.9991,25.555777,1,157936.83,0.1717,0
48640,36.0139,25.573824,1,1218737.08,1.3249,0
48660,36.0288,25.576163,1,157936.81,0.1717,0
48680,36.0436,25.578502,1,157936.82,0.1717,0
48700,36.0584,25.596549,1,1218737.14,1.3249,0
48720,36.0732,25.598888,1,157936.75,0.1717,0
48740,36.0880,25.619275,1,1376673.90,1.4966,0
48760,36.1028,25.621613,1,157936.82,0.1717,0
48780,36.1176,25.642000,1,1376673.89,1.4966,0
48800,36.1324,25.660047,1,1218737.07,1.3249,0
48820,36.1472,25.662386,1,157936.83,0.1717,0
48840,36.1620,25.664725,1,157936.83,0.1717,0
48860,36.1768,25.682772,1,1218737.07,1.3249,0
48880,36.1916,25.687450,1,315873.65,0.3434,0
48900,36.2065,25.703159,1,1060800.24,1.1532,0
48920,36.2213,25.707836,1,315873.69,0.3434,0
48940,36.2361,25.707836,1,0.00,0.0000,0
48960,36.2509,25.728222,1,1376673.92,1.4966,0
48980,36.2657,25.748609,1,1376673.82,1.4966,0
49000,36.2805,25.750947,1,157936.96,0.1717,0
49020,36.2953,25.768995,1,1218736.94,1.3249,0
49040,36.3101,25.771334,1,157936.83,0.1717,0
49060,36.3249,25.773673,1,157936.83,0.1717,0
49080,36.3397,25.794059,1,1376673.91,1.4966,0
49100,36.3545,25.796398,1,157936.90,0.1717,0
49120,36.3693,25.814445,1,1218736.98,1.3249,0
49140,36.3842,25.816784,1,157936.83,0.1717,0
49160,36.3990,25.834831,1,1218737.06,1.3249,0
49180,36.4138,25.855218,1,1376673.89,1.4966,0
49200,36.4286,25.857557,1,157936.83,0.1717,0
49220,36.4434,25.859895,1,157936.83,0.1717,0
49240,36.4582,25.859895,1,0.00,0.0000,0
49260,36.4730,25.880282,1,1376673.89,1.4966,0
49280,36.4878,25.882620,1,157936.83,0.1717,0
49300,36.5026,25.900668,1,1218737.07,1.3249,0
49320,36.5174,25.903007,1,157936.83,0.1717,0
49340,36.5322,25.921054,1,1218737.07,1.3249,0
49360,36.5470,25.925732,1,315873.65,0.3434,0
49380,36.5619,25.943779,1,1218737.07,1.3249,0
49400,36.5767,25.946118,1,157936.83,0.1717,0
49420,36.5915,25.948457,1,157936.83,0.1717,0
49440,36.6063,25.966504,1,1218737.07,1.3249,0
49460,36.6211,25.968843,1,157936.83,0.1717,0
