step,max_d,max_H,Solid solve Time,Compute Strain Time,Driving Force Time,Phase Solve Time,Total Step Time
293,1.00000000,2.419243348e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315274000
294,1.00000000,2.425715933e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.353306770
295,1.00000000,2.432196884e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.328631878
296,1.00000000,2.438686209e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.356779099
297,1.00000000,2.445183900e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316196918
298,1.00000000,2.451689965e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.352032900
299,1.00000000,2.458204385e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315048456
300,1.00000000,2.464727112e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316470385
301,1.00000000,2.471258189e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.360922098
302,1.00000000,2.477797623e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.319178820
303,1.00000000,2.484345430e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.319199800
304,1.00000000,2.490901603e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317344189
305,1.00000000,2.497466143e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.314147472
306,1.00000000,2.504039050e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.313311815
307,1.00000000,2.510620325e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317810059
308,1.00000000,2.517209967e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.319222450
309,1.00000000,2.523807976e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.322077036
310,1.00000000,2.530414324e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.321356058
311,1.00000000,2.537029017e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317930460
312,1.00000000,2.543652074e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315379143
313,1.00000000,2.550283498e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317837715
314,1.00000000,2.556923287e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317282438
315,1.00000000,2.563571442e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.314175367
316,1.00000000,2.570227963e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.312535048
317,1.00000000,2.576892849e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317834616
318,1.00000000,2.583566121e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315853834
319,1.00000000,2.590247912e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316962242
320,1.00000000,2.596938069e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.317591906
321,1.00000000,2.603636590e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316358566
322,1.00000000,2.610343475e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.314550161
323,1.00000000,2.617058725e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315077305
324,1.00000000,2.623782338e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.312090635
325,1.00000000,2.630514316e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.322928190
326,1.00000000,2.637254658e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.321005821
327,1.00000000,2.644003368e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316305399
328,1.00000000,2.650760466e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316867828
329,1.00000000,2.657525946e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.321112156
330,1.00000000,2.664299791e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.318492413
331,1.00000000,2.671081998e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.312363863
332,1.00000000,2.677872568e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.311286211
333,1.00000000,2.684671500e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316681147
334,1.00000000,2.691478795e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316096783
335,1.00000000,2.698294452e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316387653
336,1.00000000,2.705118471e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.314106703
337,1.00000000,2.711950852e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.316855907
338,1.00000000,2.718791594e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.315220833
339,1.00000000,2.725640698e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.322217226
340,1.00000000,2.732498162e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.322139502
341,1.00000000,2.739363989e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.324680567
342,1.00000000,2.746238177e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.324091196
343,1.00000000,2.753120726e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.321737528
344,1.00000000,2.760011635e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.320940733
345,1.00000000,2.766910906e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.324595213
346,1.00000000,2.773818537e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.318835258
347,1.00000000,2.780734528e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.322572231
348,1.00000000,2.787658880e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.282366514
349,1.00000000,2.794591596e+06,0.000000000,0.000000000,0.000000000,0.000000000,0.324496984
