step,t_us,crack_tip_x_mm,n_crack_tips,crack_vel_mms,crack_vel_frac_cR,branched
18320,36.9944,32.000000,1,1533935.69,1.6675,0
18340,37.0348,32.000000,1,0.00,0.0000,0
18360,37.0752,32.000000,1,0.00,0.0000,0
18380,37.1155,32.000000,1,0.00,0.0000,0
18400,37.1559,32.000000,1,0.00,0.0000,0
18420,37.1963,32.000000,1,0.00,0.0000,0
18440,37.2367,32.000000,1,0.00,0.0000,0
18460,37.2771,32.000000,1,0.00,0.0000,0
18480,37.3175,32.000000,1,0.00,0.0000,0
18500,37.3579,32.000000,1,0.00,0.0000,0
18520,37.3983,32.000000,1,0.00,0.0000,0
18540,37.4386,32.000000,1,0.00,0.0000,0
18560,37.4790,32.000000,1,0.00,0.0000,0
18580,37.5194,32.000000,1,0.00,0.0000,0
18600,37.5598,32.000000,1,0.00,0.0000,0
18620,37.6002,32.000000,1,0.00,0.0000,0
18640,37.6406,32.000000,1,0.00,0.0000,0
18660,37.6810,32.000000,1,0.00,0.0000,0
18680,37.7213,32.000000,1,0.00,0.0000,0
18700,37.7617,32.000000,1,0.00,0.0000,0
18720,37.8021,32.000000,1,0.00,0.0000,0
18740,37.8425,32.000000,1,0.00,0.0000,0
18760,37.8829,32.000000,1,0.00,0.0000,0
18780,37.9233,32.000000,1,0.00,0.0000,0
18800,37.9637,32.000000,1,0.00,0.0000,0
18820,38.0041,32.000000,1,0.00,0.0000,0
18840,38.0444,32.000000,1,0.00,0.0000,0
18860,38.0848,32.000000,2,0.00,0.0000,1
18880,38.1252,32.000000,2,0.00,0.0000,1
18900,38.1656,32.000000,2,0.00,0.0000,1
18920,38.2060,32.000000,2,0.00,0.0000,1
18940,38.2464,32.000000,2,0.00,0.0000,1
18960,38.2868,32.000000,2,0.00,0.0000,1
18980,38.3272,32.000000,2,0.00,0.0000,1
19000,38.3675,32.000000,2,0.00,0.0000,1
19020,38.4079,32.000000,2,0.00,0.0000,1
19040,38.4483,32.000000,2,0.00,0.0000,1
19060,38.4887,32.000000,2,0.00,0.0000,1
19080,38.5291,32.000000,2,0.00,0.0000,1
19100,38.5695,32.000000,2,0.00,0.0000,1
19120,38.6099,32.000000,2,0.00,0.0000,1
19140,38.6502,32.000000,2,0.00,0.0000,1
19160,38.6906,32.000000,2,0.00,0.0000,1
19180,38.7310,32.000000,2,0.00,0.0000,1
19200,38.7714,32.000000,2,0.00,0.0000,1
19220,38.8118,32.000000,2,0.00,0.0000,1
19240,38.8522,32.000000,2,0.00,0.0000,1
19260,38.8926,32.000000,2,0.00,0.0000,1
19280,38.9330,32.000000,2,0.00,0.0000,1
19300,38.9733,32.000000,2,0.00,0.0000,1
19320,39.0137,32.000000,2,0.00,0.0000,1
19340,39.0541,32.000000,2,0.00,0.0000,1
19360,39.0945,32.000000,2,0.00,0.0000,1
19380,39.1349,32.000000,2,0.00,0.0000,1
19400,39.1753,32.000000,2,0.00,0.0000,1
19420,39.2157,32.000000,2,0.00,0.0000,1
19440,39.2560,32.000000,2,0.00,0.0000,1
19460,39.2964,32.000000,2,0.00,0.0000,1
19480,39.3368,32.000000,2,0.00,0.0000,1
19500,39.3772,32.000000,2,0.00,0.0000,1
19520,39.4176,32.000000,2,0.00,0.0000,1
19540,39.4580,32.000000,2,0.00,0.0000,1
19560,39.4984,32.000000,2,0.00,0.0000,1
19580,39.5388,32.000000,2,0.00,0.0000,1
19600,39.5791,32.000000,2,0.00,0.0000,1
19620,39.6195,32.000000,2,0.00,0.0000,1
19640,39.6599,32.000000,2,0.00,0.0000,1
19660,39.7003,32.000000,2,0.00,0.0000,1
19680,39.7407,32.000000,2,0.00,0.0000,1
19700,39.7811,32.000000,2,0.00,0.0000,1
19720,39.8215,32.000000,2,0.00,0.0000,1
19740,39.8619,32.000000,2,0.00,0.0000,1
19760,39.9022,32.000000,2,0.00,0.0000,1
19780,39.9426,32.000000,2,0.00,0.0000,1
19800,39.9830,32.000000,2,0.00,0.0000,1
19820,40.0234,32.000000,2,0.00,0.0000,1
19840,40.0638,32.000000,2,0.00,0.0000,1
19860,40.1042,32.000000,2,0.00,0.0000,1
19880,40.1446,32.000000,2,0.00,0.0000,1
19900,40.1849,32.000000,2,0.00,0.0000,1
19920,40.2253,32.000000,2,0.00,0.0000,1
19940,40.2657,32.000000,2,0.00,0.0000,1
19960,40.3061,32.000000,2,0.00,0.0000,1
19980,40.3465,32.000000,2,0.00,0.0000,1
20000,40.3869,32.000000,2,0.00,0.0000,1
20020,40.4273,32.000000,2,0.00,0.0000,1
20040,40.4677,32.000000,2,0.00,0.0000,1
20060,40.5080,32.000000,2,0.00,0.0000,1
20080,40.5484,32.000000,2,0.00,0.0000,1
20100,40.5888,32.000000,2,0.00,0.0000,1
20120,40.6292,32.000000,2,0.00,0.0000,1
20140,40.6696,32.000000,2,0.00,0.0000,1
20160,40.7100,32.000000,2,0.00,0.0000,1
20180,40.7504,32.000000,2,0.00,0.0000,1
20200,40.7908,32.000000,2,0.00,0.0000,1
20220,40.8311,32.000000,2,0.00,0.0000,1
20240,40.8715,32.000000,2,0.00,0.0000,1
20260,40.9119,32.000000,2,0.00,0.0000,1
20280,40.9523,32.000000,2,0.00,0.0000,1
20300,40.9927,32.000000,2,0.00,0.0000,1
20320,41.0331,32.000000,2,0.00,0.0000,1
20340,41.0735,32.000000,2,0.00,0.0000,1
20360,41.1138,32.000000,2,0.00,0.0000,1
20380,41.1542,32.000000,2,0.00,0.0000,1
20400,41.1946,32.000000,2,0.00,0.0000,1
20420,41.2350,32.000000,2,0.00,0.0000,1
20440,41.2754,32.000000,2,0.00,0.0000,1
20460,41.3158,32.000000,2,0.00,0.0000,1
20480,41.3562,32.000000,2,0.00,0.0000,1
20500,41.3966,32.000000,2,0.00,0.0000,1
20520,41.4369,32.000000,2,0.00,0.0000,1
20540,41.4773,32.000000,2,0.00,0.0000,1
20560,41.5177,32.000000,2,0.00,0.0000,1
20580,41.5581,32.000000,2,0.00,0.0000,1
20600,41.5985,32.000000,2,0.00,0.0000,1
20620,41.6389,32.000000,2,0.00,0.0000,1
20640,41.6793,32.000000,2,0.00,0.0000,1
20660,41.7196,32.000000,2,0.00,0.0000,1
20680,41.7600,32.000000,2,0.00,0.0000,1
20700,41.8004,32.000000,2,0.00,0.0000,1
20720,41.8408,32.000000,2,0.00,0.0000,1
20740,41.8812,32.000000,2,0.00,0.0000,1
20760,41.9216,32.000000,2,0.00,0.0000,1
20780,41.9620,32.000000,2,0.00,0.0000,1
20800,42.0024,32.000000,2,0.00,0.0000,1
20820,42.0427,32.000000,2,0.00,0.0000,1
20840,42.0831,32.000000,2,0.00,0.0000,1
20860,42.1235,32.000000,2,0.00,0.0000,1
20880,42.1639,32.000000,2,0.00,0.0000,1
20900,42.2043,32.000000,2,0.00,0.0000,1
20920,42.2447,32.000000,2,0.00,0.0000,1
20940,42.2851,32.000000,2,0.00,0.0000,1
20960,42.3255,32.000000,2,0.00,0.0000,1
20980,42.3658,32.000000,2,0.00,0.0000,1
21000,42.4062,32.000000,2,0.00,0.0000,1
21020,42.4466,32.000000,2,0.00,0.0000,1
21040,42.4870,32.000000,2,0.00,0.0000,1
21060,42.5274,32.000000,2,0.00,0.0000,1
21080,42.5678,32.000000,2,0.00,0.0000,1
21100,42.6082,32.000000,2,0.00,0.0000,1
21120,42.6485,32.000000,2,0.00,0.0000,1
21140,42.6889,32.000000,2,0.00,0.0000,1
21160,42.7293,32.000000,2,0.00,0.0000,1
21180,42.7697,32.000000,2,0.00,0.0000,1
21200,42.8101,32.000000,2,0.00,0.0000,1
21220,42.8505,32.000000,2,0.00,0.0000,1
21240,42.8909,32.000000,2,0.00,0.0000,1
21260,42.9313,32.000000,2,0.00,0.0000,1
21280,42.9716,32.000000,2,0.00,0.0000,1
21300,43.0120,32.000000,2,0.00,0.0000,1
21320,43.0524,32.000000,2,0.00,0.0000,1
21340,43.0928,32.000000,2,0.00,0.0000,1
21360,43.1332,32.000000,2,0.00,0.0000,1
21380,43.1736,32.000000,2,0.00,0.0000,1
21400,43.2140,32.000000,2,0.00,0.0000,1
21420,43.2544,32.000000,2,0.00,0.0000,1
21440,43.2947,32.000000,2,0.00,0.0000,1
21460,43.3351,32.000000,2,0.00,0.0000,1
21480,43.3755,32.000000,2,0.00,0.0000,1
21500,43.4159,32.000000,2,0.00,0.0000,1
21520,43.4563,32.000000,2,0.00,0.0000,1
21540,43.4967,32.000000,2,0.00,0.0000,1
21560,43.5371,32.000000,2,0.00,0.0000,1
21580,43.5774,32.000000,2,0.00,0.0000,1
21600,43.6178,32.000000,2,0.00,0.0000,1
21620,43.6582,32.000000,2,0.00,0.0000,1
21640,43.6986,32.000000,2,0.00,0.0000,1
21660,43.7390,32.000000,2,0.00,0.0000,1
21680,43.7794,32.000000,2,0.00,0.0000,1
21700,43.8198,32.000000,2,0.00,0.0000,1
21720,43.8602,32.000000,2,0.00,0.0000,1
21740,43.9005,32.000000,2,0.00,0.0000,1
21760,43.9409,32.000000,2,0.00,0.0000,1
21780,43.9813,32.000000,2,0.00,0.0000,1
21800,44.0217,32.000000,2,0.00,0.0000,1
21820,44.0621,32.000000,2,0.00,0.0000,1
21840,44.1025,32.000000,2,0.00,0.0000,1
21860,44.1429,32.000000,2,0.00,0.0000,1
21880,44.1832,32.000000,2,0.00,0.0000,1
21900,44.2236,32.000000,2,0.00,0.0000,1
21920,44.2640,32.000000,2,0.00,0.0000,1
21940,44.3044,32.000000,2,0.00,0.0000,1
21960,44.3448,32.000000,2,0.00,0.0000,1
21980,44.3852,32.000000,2,0.00,0.0000,1
22000,44.4256,32.000000,2,0.00,0.0000,1
22020,44.4660,32.000000,2,0.00,0.0000,1
22040,44.5063,32.000000,2,0.00,0.0000,1
22060,44.5467,32.000000,2,0.00,0.0000,1
22080,44.5871,32.000000,2,0.00,0.0000,1
22100,44.6275,32.000000,2,0.00,0.0000,1
22120,44.6679,32.000000,2,0.00,0.0000,1
22140,44.7083,32.000000,2,0.00,0.0000,1
22160,44.7487,32.000000,2,0.00,0.0000,1
22180,44.7891,32.000000,2,0.00,0.0000,1
22200,44.8294,32.000000,2,0.00,0.0000,1
22220,44.8698,32.000000,2,0.00,0.0000,1
22240,44.9102,32.000000,2,0.00,0.0000,1
22260,44.9506,32.000000,2,0.00,0.0000,1
22280,44.9910,32.000000,2,0.00,0.0000,1
22300,45.0314,32.000000,2,0.00,0.0000,1
22320,45.0718,32.000000,2,0.00,0.0000,1
22340,45.1121,32.000000,2,0.00,0.0000,1
22360,45.1525,32.000000,2,0.00,0.0000,1
22380,45.1929,32.000000,2,0.00,0.0000,1
22400,45.2333,32.000000,2,0.00,0.0000,1
22420,45.2737,32.000000,2,0.00,0.0000,1
22440,45.3141,32.000000,2,0.00,0.0000,1
22460,45.3545,32.000000,2,0.00,0.0000,1
22480,45.3949,32.000000,2,0.00,0.0000,1
22500,45.4352,32.000000,2,0.00,0.0000,1
22520,45.4756,32.000000,2,0.00,0.0000,1
22540,45.5160,32.000000,2,0.00,0.0000,1
22560,45.5564,32.000000,2,0.00,0.0000,1
22580,45.5968,32.000000,2,0.00,0.0000,1
22600,45.6372,32.000000,2,0.00,0.0000,1
22620,45.6776,32.000000,2,0.00,0.0000,1
22640,45.7180,32.000000,2,0.00,0.0000,1
22660,45.7583,32.000000,2,0.00,0.0000,1
22680,45.7987,32.000000,2,0.00,0.0000,1
22700,45.8391,32.000000,2,0.00,0.0000,1
22720,45.8795,32.000000,2,0.00,0.0000,1
22740,45.9199,32.000000,2,0.00,0.0000,1
22760,45.9603,32.000000,2,0.00,0.0000,1
22780,46.0007,32.000000,2,0.00,0.0000,1
22800,46.0410,32.000000,2,0.00,0.0000,1
22820,46.0814,32.000000,2,0.00,0.0000,1
22840,46.1218,32.000000,2,0.00,0.0000,1
22860,46.1622,32.000000,2,0.00,0.0000,1
22880,46.2026,32.000000,2,0.00,0.0000,1
22900,46.2430,32.000000,2,0.00,0.0000,1
22920,46.2834,32.000000,2,0.00,0.0000,1
22940,46.3238,32.000000,2,0.00,0.0000,1
22960,46.3641,32.000000,2,0.00,0.0000,1
22980,46.4045,32.000000,2,0.00,0.0000,1
23000,46.4449,32.000000,2,0.00,0.0000,1
23020,46.4853,32.000000,2,0.00,0.0000,1
23040,46.5257,32.000000,2,0.00,0.0000,1
23060,46.5661,32.000000,2,0.00,0.0000,1
23080,46.6065,32.000000,2,0.00,0.0000,1
23100,46.6468,32.000000,2,0.00,0.0000,1
23120,46.6872,32.000000,2,0.00,0.0000,1
23140,46.7276,32.000000,2,0.00,0.0000,1
23160,46.7680,32.000000,2,0.00,0.0000,1
23180,46.8084,32.000000,2,0.00,0.0000,1
23200,46.8488,32.000000,2,0.00,0.0000,1
23220,46.8892,32.000000,2,0.00,0.0000,1
23240,46.9296,32.000000,2,0.00,0.0000,1
23260,46.9699,32.000000,2,0.00,0.0000,1
23280,47.0103,32.000000,2,0.00,0.0000,1
23300,47.0507,32.000000,2,0.00,0.0000,1
23320,47.0911,32.000000,2,0.00,0.0000,1
23340,47.1315,32.000000,2,0.00,0.0000,1
23360,47.1719,32.000000,2,0.00,0.0000,1
23380,47.2123,32.000000,2,0.00,0.0000,1
23400,47.2527,32.000000,2,0.00,0.0000,1
23420,47.2930,32.000000,2,0.00,0.0000,1
23440,47.3334,32.000000,2,0.00,0.0000,1
23460,47.3738,32.000000,2,0.00,0.0000,1
23480,47.4142,32.000000,2,0.00,0.0000,1
23500,47.4546,32.000000,2,0.00,0.0000,1
23520,47.4950,32.000000,2,0.00,0.0000,1
23540,47.5354,32.000000,2,0.00,0.0000,1
23560,47.5757,32.000000,2,0.00,0.0000,1
23580,47.6161,32.000000,2,0.00,0.0000,1
23600,47.6565,32.000000,2,0.00,0.0000,1
23620,47.6969,32.000000,2,0.00,0.0000,1
23640,47.7373,32.000000,2,0.00,0.0000,1
23660,47.7777,32.000000,2,0.00,0.0000,1
23680,47.8181,32.000000,2,0.00,0.0000,1
23700,47.8585,32.000000,2,0.00,0.0000,1
23720,47.8988,32.000000,2,0.00,0.0000,1
23740,47.9392,32.000000,2,0.00,0.0000,1
23760,47.9796,32.000000,2,0.00,0.0000,1
23780,48.0200,32.000000,2,0.00,0.0000,1
23800,48.0604,32.000000,2,0.00,0.0000,1
23820,48.1008,32.000000,2,0.00,0.0000,1
23840,48.1412,32.000000,2,0.00,0.0000,1
23860,48.1816,32.000000,2,0.00,0.0000,1
23880,48.2219,32.000000,2,0.00,0.0000,1
23900,48.2623,32.000000,2,0.00,0.0000,1
23920,48.3027,32.000000,2,0.00,0.0000,1
23940,48.3431,32.000000,2,0.00,0.0000,1
23960,48.3835,32.000000,2,0.00,0.0000,1
23980,48.4239,32.000000,2,0.00,0.0000,1
24000,48.4643,32.000000,2,0.00,0.0000,1
24020,48.5046,32.000000,2,0.00,0.0000,1
24040,48.5450,32.000000,2,0.00,0.0000,1
24060,48.5854,32.000000,2,0.00,0.0000,1
24080,48.6258,32.000000,2,0.00,0.0000,1
24100,48.6662,32.000000,2,0.00,0.0000,1
24120,48.7066,32.000000,2,0.00,0.0000,1
24140,48.7470,32.000000,2,0.00,0.0000,1
24160,48.7874,32.000000,2,0.00,0.0000,1
24180,48.8277,32.000000,2,0.00,0.0000,1
24200,48.8681,32.000000,2,0.00,0.0000,1
24220,48.9085,32.000000,2,0.00,0.0000,1
24240,48.9489,32.000000,2,0.00,0.0000,1
24260,48.9893,32.000000,2,0.00,0.0000,1
24280,49.0297,32.000000,2,0.00,0.0000,1
24300,49.0701,32.000000,2,0.00,0.0000,1
24320,49.1104,32.000000,2,0.00,0.0000,1
24340,49.1508,32.000000,2,0.00,0.0000,1
24360,49.1912,32.000000,2,0.00,0.0000,1
24380,49.2316,32.000000,2,0.00,0.0000,1
24400,49.2720,32.000000,2,0.00,0.0000,1
24420,49.3124,32.000000,2,0.00,0.0000,1
24440,49.3528,32.000000,2,0.00,0.0000,1
24460,49.3932,32.000000,2,0.00,0.0000,1
24480,49.4335,32.000000,2,0.00,0.0000,1
24500,49.4739,32.000000,2,0.00,0.0000,1
24520,49.5143,32.000000,2,0.00,0.0000,1
24540,49.5547,32.000000,2,0.00,0.0000,1
24560,49.5951,32.000000,2,0.00,0.0000,1
24580,49.6355,32.000000,2,0.00,0.0000,1
24600,49.6759,32.000000,2,0.00,0.0000,1
24620,49.7163,32.000000,2,0.00,0.0000,1
24640,49.7566,32.000000,2,0.00,0.0000,1
24660,49.7970,32.000000,2,0.00,0.0000,1
24680,49.8374,32.000000,2,0.00,0.0000,1
24700,49.8778,32.000000,2,0.00,0.0000,1
24720,49.9182,32.000000,2,0.00,0.0000,1
24740,49.9586,32.000000,2,0.00,0.0000,1
24760,49.9990,32.000000,2,0.00,0.0000,1
24780,50.0393,32.000000,2,0.00,0.0000,1
24800,50.0797,32.000000,2,0.00,0.0000,1
24820,50.1201,32.000000,2,0.00,0.0000,1
24840,50.1605,32.000000,2,0.00,0.0000,1
24860,50.2009,32.000000,2,0.00,0.0000,1
24880,50.2413,32.000000,2,0.00,0.0000,1
24900,50.2817,32.000000,2,0.00,0.0000,1
24920,50.3221,32.000000,2,0.00,0.0000,1
24940,50.3624,32.000000,2,0.00,0.0000,1
24960,50.4028,32.000000,2,0.00,0.0000,1
24980,50.4432,32.000000,2,0.00,0.0000,1
25000,50.4836,32.000000,2,0.00,0.0000,1
25020,50.5240,32.000000,2,0.00,0.0000,1
25040,50.5644,32.000000,2,0.00,0.0000,1
25060,50.6048,32.000000,2,0.00,0.0000,1
25080,50.6452,32.000000,2,0.00,0.0000,1
25100,50.6855,32.000000,2,0.00,0.0000,1
25120,50.7259,32.000000,2,0.00,0.0000,1
25140,50.7663,32.000000,2,0.00,0.0000,1
25160,50.8067,32.000000,2,0.00,0.0000,1
25180,50.8471,32.000000,2,0.00,0.0000,1
25200,50.8875,32.000000,2,0.00,0.0000,1
25220,50.9279,32.000000,2,0.00,0.0000,1
25240,50.9682,32.000000,2,0.00,0.0000,1
25260,51.0086,32.000000,2,0.00,0.0000,1
25280,51.0490,32.000000,2,0.00,0.0000,1
25300,51.0894,32.000000,2,0.00,0.0000,1
25320,51.1298,32.000000,2,0.00,0.0000,1
25340,51.1702,32.000000,2,0.00,0.0000,1
25360,51.2106,32.000000,2,0.00,0.0000,1
25380,51.2510,32.000000,2,0.00,0.0000,1
25400,51.2913,32.000000,2,0.00,0.0000,1
25420,51.3317,32.000000,2,0.00,0.0000,1
25440,51.3721,32.000000,2,0.00,0.0000,1
25460,51.4125,32.000000,2,0.00,0.0000,1
25480,51.4529,32.000000,2,0.00,0.0000,1
25500,51.4933,32.000000,2,0.00,0.0000,1
25520,51.5337,32.000000,2,0.00,0.0000,1
25540,51.5740,32.000000,2,0.00,0.0000,1
25560,51.6144,32.000000,2,0.00,0.0000,1
25580,51.6548,32.000000,2,0.00,0.0000,1
25600,51.6952,32.000000,2,0.00,0.0000,1
25620,51.7356,32.000000,2,0.00,0.0000,1
25640,51.7760,32.000000,2,0.00,0.0000,1
25660,51.8164,32.000000,2,0.00,0.0000,1
25680,51.8568,32.000000,2,0.00,0.0000,1
25700,51.8971,32.000000,2,0.00,0.0000,1
25720,51.9375,32.000000,2,0.00,0.0000,1
25740,51.9779,32.000000,2,0.00,0.0000,1
25760,52.0183,32.000000,2,0.00,0.0000,1
25780,52.0587,32.000000,2,0.00,0.0000,1
25800,52.0991,32.000000,2,0.00,0.0000,1
25820,52.1395,32.000000,2,0.00,0.0000,1
25840,52.1799,32.000000,2,0.00,0.0000,1
25860,52.2202,32.000000,2,0.00,0.0000,1
25880,52.2606,32.000000,2,0.00,0.0000,1
25900,52.3010,32.000000,2,0.00,0.0000,1
25920,52.3414,32.000000,2,0.00,0.0000,1
25940,52.3818,32.000000,2,0.00,0.0000,1
25960,52.4222,32.000000,2,0.00,0.0000,1
25980,52.4626,32.000000,2,0.00,0.0000,1
26000,52.5029,32.000000,2,0.00,0.0000,1
26020,52.5433,32.000000,2,0.00,0.0000,1
26040,52.5837,32.000000,2,0.00,0.0000,1
26060,52.6241,32.000000,2,0.00,0.0000,1
26080,52.6645,32.000000,2,0.00,0.0000,1
26100,52.7049,32.000000,2,0.00,0.0000,1
26120,52.7453,32.000000,2,0.00,0.0000,1
26140,52.7857,32.000000,2,0.00,0.0000,1
26160,52.8260,32.000000,2,0.00,0.0000,1
26180,52.8664,32.000000,2,0.00,0.0000,1
26200,52.9068,32.000000,2,0.00,0.0000,1
26220,52.9472,32.000000,2,0.00,0.0000,1
26240,52.9876,32.000000,2,0.00,0.0000,1
26260,53.0280,32.000000,2,0.00,0.0000,1
26280,53.0684,32.000000,2,0.00,0.0000,1
26300,53.1088,32.000000,2,0.00,0.0000,1
26320,53.1491,32.000000,2,0.00,0.0000,1
26340,53.1895,32.000000,2,0.00,0.0000,1
26360,53.2299,32.000000,2,0.00,0.0000,1
26380,53.2703,32.000000,2,0.00,0.0000,1
26400,53.3107,32.000000,2,0.00,0.0000,1
26420,53.3511,32.000000,2,0.00,0.0000,1
26440,53.3915,32.000000,2,0.00,0.0000,1
26460,53.4318,32.000000,2,0.00,0.0000,1
26480,53.4722,32.000000,2,0.00,0.0000,1
26500,53.5126,32.000000,2,0.00,0.0000,1
26520,53.5530,32.000000,2,0.00,0.0000,1
26540,53.5934,32.000000,2,0.00,0.0000,1
26560,53.6338,32.000000,2,0.00,0.0000,1
26580,53.6742,32.000000,2,0.00,0.0000,1
26600,53.7146,32.000000,2,0.00,0.0000,1
26620,53.7549,32.000000,2,0.00,0.0000,1
26640,53.7953,32.000000,2,0.00,0.0000,1
26660,53.8357,32.000000,2,0.00,0.0000,1
26680,53.8761,32.000000,2,0.00,0.0000,1
26700,53.9165,32.000000,2,0.00,0.0000,1
26720,53.9569,32.000000,2,0.00,0.0000,1
26740,53.9973,32.000000,2,0.00,0.0000,1
26760,54.0376,32.000000,2,0.00,0.0000,1
26780,54.0780,32.000000,2,0.00,0.0000,1
26800,54.1184,32.000000,2,0.00,0.0000,1
26820,54.1588,32.000000,2,0.00,0.0000,1
26840,54.1992,32.000000,2,0.00,0.0000,1
26860,54.2396,32.000000,2,0.00,0.0000,1
26880,54.2800,32.000000,2,0.00,0.0000,1
26900,54.3204,32.000000,2,0.00,0.0000,1
26920,54.3607,32.000000,2,0.00,0.0000,1
26940,54.4011,32.000000,2,0.00,0.0000,1
26960,54.4415,32.000000,2,0.00,0.0000,1
26980,54.4819,32.000000,2,0.00,0.0000,1
27000,54.5223,32.000000,2,0.00,0.0000,1
27020,54.5627,32.000000,2,0.00,0.0000,1
27040,54.6031,32.000000,2,0.00,0.0000,1
27060,54.6435,32.000000,2,0.00,0.0000,1
27080,54.6838,32.000000,2,0.00,0.0000,1
27100,54.7242,32.000000,2,0.00,0.0000,1
27120,54.7646,32.000000,2,0.00,0.0000,1
27140,54.8050,32.000000,2,0.00,0.0000,1
27160,54.8454,32.000000,2,0.00,0.0000,1
27180,54.8858,32.000000,2,0.00,0.0000,1
27200,54.9262,32.000000,2,0.00,0.0000,1
27220,54.9665,32.000000,2,0.00,0.0000,1
27240,55.0069,32.000000,2,0.00,0.0000,1
27260,55.0473,32.000000,2,0.00,0.0000,1
27280,55.0877,32.000000,2,0.00,0.0000,1
27300,55.1281,32.000000,2,0.00,0.0000,1
27320,55.1685,32.000000,2,0.00,0.0000,1
27340,55.2089,32.000000,2,0.00,0.0000,1
27360,55.2493,32.000000,2,0.00,0.0000,1
27380,55.2896,32.000000,2,0.00,0.0000,1
27400,55.3300,32.000000,2,0.00,0.0000,1
27420,55.3704,32.000000,2,0.00,0.0000,1
27440,55.4108,32.000000,2,0.00,0.0000,1
27460,55.4512,32.000000,2,0.00,0.0000,1
27480,55.4916,32.000000,2,0.00,0.0000,1
27500,55.5320,32.000000,2,0.00,0.0000,1
27520,55.5724,32.000000,2,0.00,0.0000,1
27540,55.6127,32.000000,2,0.00,0.0000,1
27560,55.6531,32.000000,2,0.00,0.0000,1
27580,55.6935,32.000000,2,0.00,0.0000,1
27600,55.7339,32.000000,2,0.00,0.0000,1
27620,55.7743,32.000000,2,0.00,0.0000,1
27640,55.8147,32.000000,2,0.00,0.0000,1
27660,55.8551,32.000000,2,0.00,0.0000,1
27680,55.8954,32.000000,2,0.00,0.0000,1
27700,55.9358,32.000000,2,0.00,0.0000,1
27720,55.9762,32.000000,2,0.00,0.0000,1
27740,56.0166,32.000000,2,0.00,0.0000,1
27760,56.0570,32.000000,2,0.00,0.0000,1
27780,56.0974,32.000000,2,0.00,0.0000,1
27800,56.1378,32.000000,2,0.00,0.0000,1
27820,56.1782,32.000000,2,0.00,0.0000,1
27840,56.2185,32.000000,2,0.00,0.0000,1
27860,56.2589,32.000000,2,0.00,0.0000,1
27880,56.2993,32.000000,2,0.00,0.0000,1
27900,56.3397,32.000000,2,0.00,0.0000,1
27920,56.3801,32.000000,2,0.00,0.0000,1
27940,56.4205,32.000000,2,0.00,0.0000,1
27960,56.4609,32.000000,2,0.00,0.0000,1
27980,56.5012,32.000000,2,0.00,0.0000,1
28000,56.5416,32.000000,2,0.00,0.0000,1
28020,56.5820,32.000000,2,0.00,0.0000,1
28040,56.6224,32.000000,2,0.00,0.0000,1
28060,56.6628,32.000000,2,0.00,0.0000,1
28080,56.7032,32.000000,2,0.00,0.0000,1
28100,56.7436,32.000000,2,0.00,0.0000,1
28120,56.7840,32.000000,2,0.00,0.0000,1
28140,56.8243,32.000000,2,0.00,0.0000,1
28160,56.8647,32.000000,2,0.00,0.0000,1
28180,56.9051,32.000000,2,0.00,0.0000,1
28200,56.9455,32.000000,2,0.00,0.0000,1
28220,56.9859,32.000000,2,0.00,0.0000,1
28240,57.0263,32.000000,2,0.00,0.0000,1
28260,57.0667,32.000000,2,0.00,0.0000,1
28280,57.1071,32.000000,2,0.00,0.0000,1
28300,57.1474,32.000000,2,0.00,0.0000,1
28320,57.1878,32.000000,2,0.00,0.0000,1
28340,57.2282,32.000000,2,0.00,0.0000,1
28360,57.2686,32.000000,2,0.00,0.0000,1
28380,57.3090,32.000000,2,0.00,0.0000,1
28400,57.3494,32.000000,2,0.00,0.0000,1
28420,57.3898,32.000000,2,0.00,0.0000,1
28440,57.4301,32.000000,2,0.00,0.0000,1
28460,57.4705,32.000000,2,0.00,0.0000,1
28480,57.5109,32.000000,2,0.00,0.0000,1
28500,57.5513,32.000000,2,0.00,0.0000,1
28520,57.5917,32.000000,2,0.00,0.0000,1
28540,57.6321,32.000000,2,0.00,0.0000,1
28560,57.6725,32.000000,2,0.00,0.0000,1
28580,57.7129,32.000000,2,0.00,0.0000,1
28600,57.7532,32.000000,2,0.00,0.0000,1
28620,57.7936,32.000000,2,0.00,0.0000,1
28640,57.8340,32.000000,2,0.00,0.0000,1
28660,57.8744,32.000000,2,0.00,0.0000,1
28680,57.9148,32.000000,2,0.00,0.0000,1
28700,57.9552,32.000000,2,0.00,0.0000,1
28720,57.9956,32.000000,2,0.00,0.0000,1
28740,58.0359,32.000000,2,0.00,0.0000,1
28760,58.0763,32.000000,2,0.00,0.0000,1
28780,58.1167,32.000000,2,0.00,0.0000,1
28800,58.1571,32.000000,2,0.00,0.0000,1
28820,58.1975,32.000000,2,0.00,0.0000,1
28840,58.2379,32.000000,2,0.00,0.0000,1
28860,58.2783,32.000000,2,0.00,0.0000,1
28880,58.3187,32.000000,2,0.00,0.0000,1
28900,58.3590,32.000000,2,0.00,0.0000,1
28920,58.3994,32.000000,2,0.00,0.0000,1
28940,58.4398,32.000000,2,0.00,0.0000,1
28960,58.4802,32.000000,2,0.00,0.0000,1
28980,58.5206,32.000000,2,0.00,0.0000,1
29000,58.5610,32.000000,2,0.00,0.0000,1
29020,58.6014,32.000000,2,0.00,0.0000,1
